O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,distance_group
Taylors Hill,Albert Park,25,0.430367018602313,34.0246666666667,14.2666666666667,-37.7137419436,144.7520218268,22.230590311687,-37.8458417618182,144.961000840606,3.14005380732962,2.13449927980239,122.297800106391,12.6853220595083,-37.7797918527091,144.856511333703,"(20, Inf]"
Altona,Campbellfield - Coolaroo,25,0.43473844591163,36.627,14.2666666666667,-37.865484621,144.824065299667,13.6712369391544,-37.6694829204545,144.9444417,16.6526591709967,0.550766241540258,31.5565811385397,15.1619480550755,-37.7674837707273,144.884253499834,"(20, Inf]"
South Yarra - East,Cheltenham - Highett (East),13,0.62527392257122,17.7064444444444,14.2666666666667,-37.8402598080645,144.995297386774,3.45388538697645,-37.9631044704,145.0660683626,18.2870788167836,2.61893107385622,150.053697367626,10.87048210188,-37.9016821392323,145.030682874687,"(10,20]"
Croydon Hills - Warranwood,Clayton,93,0.528395061728395,29.1687777777778,14.2666666666667,-37.7733106881818,145.268774986591,26.9165807171336,-37.9173738768421,145.127167247105,17.8243822468278,-2.36478965499602,-135.49246666747,22.3704814819807,-37.845342282512,145.197971116848,"(20, Inf]"
Keilor East,Collingwood,47,0.542458808618504,19.4091111111111,14.2666666666667,-37.7506925470968,144.863598473548,11.8294244343643,-37.8011811164286,144.988381484286,2.61411270951952,1.95527130794268,112.02879374814,7.22176857194191,-37.7759368317627,144.925989978917,"(10,20]"
St Kilda East,Docklands,86,0.986175115207373,8.82511111111111,14.2666666666667,-37.8668936202564,144.998685951282,6.06770716514806,-37.8186890657143,144.9439032,2.09397376403877,-0.849185369602468,-48.6547377024784,4.08084046459342,-37.8427913429854,144.971294575641,"(5,10]"
Wantirna South,Hawthorn,68,0.54766474728087,30.3202222222222,14.2666666666667,-37.8736532661702,145.230074633404,23.8492041499713,-37.8233558393617,145.032100191064,5.68405286652872,-1.32199996286905,-75.7450183888483,14.76662850825,-37.848504552766,145.131087412234,"(20, Inf]"
Lilydale - Coldstream,Kew,23,0.439876670092497,37.4756666666667,14.2666666666667,-37.7538125951064,145.360739440426,35.2689791793686,-37.8046310010526,145.037831685614,6.33792256371895,-1.72689348028549,-98.9437080890168,20.8034508715438,-37.7792217980795,145.19928556302,"(20, Inf]"
Watsonia,Kew,37,0.76496872207328,13.1491111111111,14.2666666666667,-37.7041500236364,145.084264137273,16.2944522452109,-37.8046310010526,145.037831685614,6.33792256371895,-2.70872047557311,-155.198251131009,11.3161874044649,-37.7543905123445,145.061047911444,"(10,20]"
Footscray,Melbourne,164,1.07,8.26122222222222,14.2666666666667,-37.7962354586667,144.895195199333,6.82074516276372,-37.8129069822857,144.963403094,0.692005567195306,1.81051844461178,103.735065606845,3.75637536497951,-37.8045712204762,144.929299146667,"(5,10]"
Panton Hill - St Andrews,Reservoir - West,11,0.497963932518906,31.8023333333333,14.2666666666667,-37.604901048,145.252580868,34.4950289299916,-37.710813782931,144.995146391034,12.1714654358075,-1.96110541975922,-112.363063732435,23.3332471828995,-37.6578574154655,145.123863629517,"(20, Inf]"
Beaumaris,South Yarra - East,15,0.511350059737157,19.8195555555556,14.2666666666667,-37.9818509059375,145.039672120625,19.270619244986,-37.8402598080645,144.995297386774,3.45388538697645,-0.303705125751365,-17.4010219220431,11.3622523159812,-37.911055357001,145.0174847537,"(10,20]"
Mooroolbark,Springvale,12,0.430150753768844,33.7997777777778,14.2666666666667,-37.7787531142553,145.323085834043,31.5277648412757,-37.9483647261224,145.153076121225,21.7802249998591,-2.35502230005105,-134.932838452117,26.6539949205674,-37.8635589201889,145.238080977634,"(20, Inf]"
Glen Waverley - West,St Kilda,30,0.541087231352718,22.3977777777778,14.2666666666667,-37.8802118305769,145.156180539423,17.929664583737,-37.8620449607143,144.980546877679,5.01359825774242,-1.46772671529914,-84.0945462652402,11.4716314207397,-37.8711283956456,145.068363708551,"(20, Inf]"
Hillside,Sunshine,66,0.703368940016434,17.1381111111111,14.2666666666667,-37.690525075,144.740938844474,24.4703951760798,-37.7873293768421,144.836149447895,12.0563836148709,2.36449416789163,135.475536503488,18.2633893954753,-37.7389272259211,144.788544146185,"(10,20]"
Rowville - North,Burwood,18,0.782648401826484,19.1795555555556,14.2833333333333,-37.9070040710526,145.265175360526,27.9200960180102,-37.8489197096296,145.113847537037,13.2817141045585,-1.20430567939209,-69.0016326728022,20.6009050612843,-37.8779618903411,145.189511448782,"(10,20]"
Springvale,Richmond (Vic.),45,0.564186965108624,24.2427777777778,14.2833333333333,-37.9483647261224,145.153076121225,21.7802249998591,-37.8201135681967,145.001203445246,2.94866416903657,-0.86952441027643,-49.8200788924413,12.3644445844478,-37.8842391471596,145.077139783236,"(20, Inf]"
Tarneit,Braybrook,52,0.57314629258517,25.7314444444445,14.3,-37.8483554638235,144.677942497647,25.6709550171527,-37.7859339178378,144.863113430811,9.86320875034797,1.24565755357457,71.3709205384142,17.7670818837503,-37.8171446908307,144.770527964229,"(20, Inf]"
Ringwood,Clayton,82,0.804123711340206,23.1874444444444,14.3,-37.8108325775,145.233993813542,23.4036139457814,-37.9173738768421,145.127167247105,17.8243822468278,-2.35485751789852,-134.923397130238,20.6139980963046,-37.8641032271711,145.180580530324,"(20, Inf]"
Keilor East,East Melbourne,43,0.533871970167806,20.9022222222222,14.3166666666667,-37.7506925470968,144.863598473548,11.8294244343643,-37.8140391913333,144.984179326,1.51405346736053,2.05451437154624,117.715002438572,6.67173895086241,-37.7823658692151,144.923888899774,"(20, Inf]"
Balwyn North,South Yarra - West,50,0.731063829787234,15.3494444444444,14.3166666666667,-37.7921369861538,145.084510912692,10.6584161542165,-37.8369193971429,144.982264809286,2.45054848021533,-1.98361502016559,-113.652768834246,6.55448231721594,-37.8145281916484,145.033387860989,"(10,20]"
Moorabbin - Heatherton,Southbank,45,0.566249176005274,24.1691111111111,14.3166666666667,-37.9457522343478,145.061999896522,16.4287588601384,-37.8253100678571,144.963518120357,0.882244806193993,-0.68542200338264,-39.2717879792269,8.65550183316621,-37.8855311511025,145.01275900844,"(20, Inf]"
Nunawading,Thomastown,12,0.460342979635584,31.6076666666667,14.3166666666667,-37.8170848203448,145.176750434138,18.3607207270037,-37.6804989690741,145.009909468519,15.7443244622025,-0.88478107050444,-50.6942211329713,17.0525225946031,-37.7487918947095,145.093329951328,"(20, Inf]"
Bundoora - East,Carlton,30,0.52760736196319,17.3512222222222,14.3333333333333,-37.6997652790909,145.068299879545,15.8532133982817,-37.7994393084375,144.96807587125,2.07600768417991,-2.3534431997485,-134.842362669353,8.96461054123079,-37.7496022937642,145.018187875398,"(10,20]"
Greenvale - Bulla,Hawthorn,13,0.400372439478585,35.1661111111111,14.3333333333333,-37.6455667717241,144.886010296207,20.4874692174841,-37.8233558393617,145.032100191064,5.68405286652872,2.45375727260304,140.589935669686,13.0857610420064,-37.7344613055429,144.959055243635,"(20, Inf]"
Lysterfield,Oakleigh - Huntingdale,40,0.646616541353383,20.2828888888889,14.3333333333333,-37.9193026053333,145.280080092,29.6370564832016,-37.9064696679245,145.10276003566,15.3965272981917,-1.49855067669374,-85.8606291610247,22.5167918906966,-37.9128861366289,145.19142006383,"(20, Inf]"
Deer Park - Derrimut,Campbellfield - Coolaroo,119,0.642537313432836,23.973,14.35,-37.7683074241304,144.767221748261,18.4682836499702,-37.6694829204545,144.9444417,16.6526591709967,1.06210825355547,60.8543203147389,17.5604714104834,-37.7188951722925,144.855831724131,"(20, Inf]"
Dingley Village,Docklands,15,0.385752688172043,32.3797777777778,14.35,-37.9799077192308,145.128208536538,22.8464580946731,-37.8186890657143,144.9439032,2.09397376403877,-0.852115436515339,-48.8226181702768,12.4702159293559,-37.8992983924726,145.036055868269,"(20, Inf]"
Bentleigh - McKinnon,Glen Waverley - East,12,0.61676217765043,19.0754444444444,14.35,-37.9192186053846,145.037793774808,12.8152418187759,-37.8804266059259,145.17659291037,19.6042214040036,1.29826709760793,74.3852253736333,16.2097316113898,-37.8998226056553,145.107193342589,"(10,20]"
Coburg,Abbotsford,53,0.753496503496504,10.3665555555556,14.3666666666667,-37.7449590106667,144.962150977833,8.14848566655979,-37.8044854945455,144.998234181818,3.07813785498084,2.59664830222329,148.776988597205,5.61331176077032,-37.7747222526061,144.980192579825,"(10,20]"
Camberwell,Carlton,34,0.673964034401877,15.5212222222222,14.3666666666667,-37.8387940944898,145.074359402857,9.64330104280298,-37.7994393084375,144.96807587125,2.07600768417991,-1.21616915370195,-69.6813596811189,5.85965436349144,-37.8191167014637,145.021217637054,"(10,20]"
Cranbourne,Clayton South,63,0.488939307997731,28.1916666666667,14.3666666666667,-38.1026933755,145.27630451375,41.6319642616813,-37.9383514826667,145.125107845333,19.2239987894396,-0.743762593890711,-42.6144575896404,30.4279815255605,-38.0205224290834,145.200706179542,"(20, Inf]"
St Kilda East,Melbourne,253,0.958843159065628,8.73988888888889,14.3666666666667,-37.8668936202564,144.998685951282,6.06770716514806,-37.8129069822857,144.963403094,0.692005567195306,-0.578865352832737,-33.1665416236671,3.37985636617168,-37.8399003012711,144.981044522641,"(5,10]"
Sandringham - Black Rock,South Yarra - East,41,0.661550268610898,15.3153333333333,14.3666666666667,-37.9592208866667,145.015696141667,16.2458887761937,-37.8402598080645,144.995297386774,3.45388538697645,-0.169822592283672,-9.73011780382536,9.84988708158507,-37.8997403473656,145.005496764221,"(10,20]"
Kinglake,Wattle Glen - Diamond Creek,19,0.458023379383635,34.7675555555556,14.3666666666667,-37.5010890316667,145.3403436175,48.1505570685305,-37.6734107744118,145.157294185,23.1663202346548,-2.32601637314702,-133.270921259651,35.6584386515927,-37.5872499030393,145.24881890125,"(20, Inf]"
Sydenham,Albert Park,13,0.429566948730712,31.5247777777778,14.3833333333333,-37.7007808785185,144.764919603704,22.0923828889003,-37.8458417618182,144.961000840606,3.14005380732962,2.20773735940514,126.494032967271,12.616218348115,-37.7733113201684,144.862960222155,"(20, Inf]"
Wantirna,Carlton,11,0.559662775616083,30.3713333333333,14.3833333333333,-37.8538112913158,145.229635988158,23.3402516453563,-37.7994393084375,144.96807587125,2.07600768417991,-1.36583960953698,-78.2568451182655,12.7081296647681,-37.8266252998767,145.098855929704,"(20, Inf]"
Wattle Glen - Diamond Creek,Footscray,14,0.34043392504931,41.8893333333333,14.3833333333333,-37.6734107744118,145.157294185,23.1663202346548,-37.7962354586667,144.895195199333,6.82074516276372,-2.0090258545596,-115.108702398929,14.9935326987093,-37.7348231165393,145.026244692167,"(20, Inf]"
St Albans - North,Melbourne,126,0.492018244013683,24.4461111111111,14.3833333333333,-37.7370182206667,144.803217596,17.0397915327674,-37.8129069822857,144.963403094,0.692005567195306,2.01322877797589,115.349512172299,8.86589854998136,-37.7749626014762,144.883310345,"(20, Inf]"
Wantirna,South Yarra - East,17,0.482932288752098,30.408,14.3833333333333,-37.8538112913158,145.229635988158,23.3402516453563,-37.8402598080645,144.995297386774,3.45388538697645,-1.51303201764377,-86.6903488791514,13.3970685161664,-37.8470355496902,145.112466687466,"(20, Inf]"
Heidelberg - Rosanna,Abbotsford,35,0.988558352402746,13.0174444444444,14.4,-37.7448236118182,145.069513977879,12.1002756598158,-37.8044854945455,144.998234181818,3.07813785498084,-2.26770035943511,-129.929659795932,7.58920675739832,-37.7746545531819,145.033874079849,"(10,20]"
Templestowe,Clayton,73,0.502033701336432,21.9145555555556,14.4,-37.7601005968182,145.148323663864,17.1301879491755,-37.9173738768421,145.127167247105,17.8243822468278,-3.0078752696903,-172.338558255029,17.4772850980016,-37.8387372368302,145.137745455485,"(20, Inf]"
St Kilda East,Collingwood,35,0.889804325437693,8.75555555555556,14.4,-37.8668936202564,144.998685951282,6.06770716514806,-37.8011811164286,144.988381484286,2.61411270951952,-0.155544675038814,-8.91205340545792,4.34090993733379,-37.8340373683425,144.993533717784,"(5,10]"
Hillside,Dandenong,12,0.260790824026562,66.0536666666667,14.4,-37.690525075,144.740938844474,24.4703951760798,-37.9868945054839,145.212138016452,28.4973171903251,2.13224429736665,122.168599129947,26.4838561832024,-37.838709790242,144.976538430463,"(20, Inf]"
Keilor East,Hoppers Crossing - North,19,0.569169960474308,32.9875555555556,14.4,-37.7506925470968,144.863598473548,11.8294244343643,-37.8606727197917,144.697067905833,24.2347291517397,-2.15446206855874,-123.441583649441,18.032076793052,-37.8056826334443,144.780333189691,"(20, Inf]"
Bentleigh - McKinnon,Laverton,13,0.401673640167364,34.5786666666667,14.4,-37.9192186053846,145.037793774808,12.8152418187759,-37.8527976092308,144.773751941538,17.4662790901407,-1.32435483875607,-75.8799428384513,15.1407604544583,-37.8860081073077,144.905772858173,"(20, Inf]"
Ivanhoe East - Eaglemont,North Melbourne,20,0.815094339622642,12.8072222222222,14.4,-37.768451468421,145.060126344211,9.81839107993995,-37.8009173576316,144.947533083158,2.60803918395721,-1.85152798171664,-106.084739002739,6.21321513194858,-37.7846844130263,145.003829713685,"(10,20]"
Mill Park - North,Southbank,58,0.392727272727273,41.1111111111111,14.4,-37.6595257597826,145.063728461304,19.5498712514548,-37.8253100678571,144.963518120357,0.882244806193993,-2.59789861133529,-148.84862603241,10.2160580288244,-37.7424179138199,145.013623290831,"(20, Inf]"
West Footscray - Tottenham,Collingwood,14,0.655799848369977,12.237,14.4166666666667,-37.7984754539286,144.870430541429,8.82227251104681,-37.8011811164286,144.988381484286,2.61411270951952,1.59373118444055,91.3140705468294,5.71819261028316,-37.7998282851786,144.929406012858,"(10,20]"
Sandringham - Black Rock,Deer Park - Derrimut,13,0.33974862529458,40.3706666666667,14.4166666666667,-37.9592208866667,145.015696141667,16.2458887761937,-37.7683074241304,144.767221748261,18.4682836499702,-0.915658932183951,-52.463392287596,17.3570862130819,-37.8637641553986,144.891458944964,"(20, Inf]"
Keilor,East Melbourne,16,0.550254452926209,22.7708888888889,14.4166666666667,-37.7168960757692,144.836042421154,16.1445162311559,-37.8140391913333,144.984179326,1.51405346736053,2.15121415929635,123.255492156465,8.82928484925823,-37.7654676335513,144.910110873577,"(20, Inf]"
Seddon - Kingsville,East Melbourne,26,0.723849372384937,13.6541111111111,14.4166666666667,-37.8076187326316,144.886227384211,7.25408422266741,-37.8140391913333,144.984179326,1.51405346736053,1.63624972398935,93.7502034140354,4.38406884501397,-37.8108289619825,144.935203355106,"(10,20]"
Glen Waverley - West,Footscray,13,0.467567567567568,32.8528888888889,14.4166666666667,-37.8802118305769,145.156180539423,17.929664583737,-37.7962354586667,144.895195199333,6.82074516276372,-1.25949167918728,-72.1635575492761,12.3752048732504,-37.8382236446218,145.025687869378,"(20, Inf]"
Pascoe Vale,Kew,25,0.535935563816605,20.217,14.4166666666667,-37.7230959378723,144.933029917021,10.9962447715932,-37.8046310010526,145.037831685614,6.33792256371895,2.23197370545822,127.882673306932,8.66708366765606,-37.7638634694625,144.985430801318,"(20, Inf]"
Greenvale - Bulla,South Melbourne,35,0.478959025470653,28.8462222222222,14.4166666666667,-37.6455667717241,144.886010296207,20.4874692174841,-37.8344848634615,144.960886178462,1.91775318723078,2.76424503306154,158.379573934427,11.2026112023574,-37.7400258175928,144.923448237335,"(20, Inf]"
Deer Park - Derrimut,St Kilda,35,0.461579509071505,28.1334444444444,14.4166666666667,-37.7683074241304,144.767221748261,18.4682836499702,-37.8620449607143,144.980546877679,5.01359825774242,1.98481013257884,113.721243731569,11.7409409538563,-37.8151761924224,144.87388431297,"(20, Inf]"
Bundoora - North,Altona North,14,0.440936863543788,42.2166666666667,14.4333333333333,-37.6821123583333,145.057562385833,17.0602662984225,-37.833761955,144.849617844062,10.518908516968,-2.20090360102093,-126.102487453644,13.7895874076953,-37.7579371566667,144.953590114948,"(20, Inf]"
Balwyn North,Broadmeadows,26,0.45057232049948,28.7685555555556,14.4333333333333,-37.7921369861538,145.084510912692,10.6584161542165,-37.6836562218518,144.923192065926,15.4545880843981,-0.978792421910075,-56.0806747948355,13.0565021193073,-37.7378966040028,145.003851489309,"(20, Inf]"
Caulfield - South,Docklands,49,0.664110429447853,18.2007777777778,14.4333333333333,-37.8913691574419,145.026368861163,9.63675808848271,-37.8186890657143,144.9439032,2.09397376403877,-0.848388117352384,-48.6090585133412,5.86536592626074,-37.8550291115781,144.985136030582,"(10,20]"
Berwick - South,Doveton,41,0.988584474885845,14.9935555555556,14.4333333333333,-38.0570431092105,145.343933547895,42.3597557703491,-37.9901571961538,145.240208800769,30.6188935070825,-0.998056758852978,-57.1844399967818,36.4893246387158,-38.0236001526822,145.292071174332,"(10,20]"
Gladstone Park - Westmeadows,Mulgrave,13,0.316520467836257,52.0056666666667,14.4333333333333,-37.6823422158333,144.891958654583,16.5009599939906,-37.9278955551163,145.179023383954,22.2033726933516,2.27841334568989,130.543468694312,19.3521663436711,-37.8051188854748,145.035491019268,"(20, Inf]"
Dandenong North,Prahran - Windsor,16,0.522001205545509,29.0667777777778,14.4333333333333,-37.9563088301818,145.211580167636,26.3457145255323,-37.8528638282927,144.998128487805,4.69708751091048,-1.11952047520397,-64.1437983076676,15.5214010182214,-37.9045863292373,145.104854327721,"(20, Inf]"
Dingley Village,Richmond (Vic.),29,0.45127670661803,27.2862222222222,14.4333333333333,-37.9799077192308,145.128208536538,22.8464580946731,-37.8201135681967,145.001203445246,2.94866416903657,-0.671564842819832,-38.4778311629429,12.8975611318548,-37.9000106437138,145.064705990892,"(20, Inf]"
Gladstone Park - Westmeadows,Sunshine,24,0.881873727087576,15.6306666666667,14.4333333333333,-37.6823422158333,144.891958654583,16.5009599939906,-37.7873293768421,144.836149447895,12.0563836148709,-2.65300039530184,-152.005725697334,14.2786718044307,-37.7348357963377,144.864054051239,"(10,20]"
Burwood,Abbotsford,28,0.648952095808383,20.8596666666667,14.45,-37.8489197096296,145.113847537037,13.2817141045585,-37.8044854945455,144.998234181818,3.07813785498084,-1.20386709854226,-68.9765038411313,8.17992597976965,-37.8267026020876,145.056040859428,"(20, Inf]"
Maribyrnong,Clayton,13,0.393554244212438,34.9477777777778,14.45,-37.773855346087,144.88594517,8.70936173304464,-37.9173738768421,145.127167247105,17.8243822468278,2.10750489903121,120.751136017633,13.2668719899362,-37.8456146114646,145.006556208553,"(20, Inf]"
Maribyrnong,Fitzroy,26,0.687549563838224,11.2651111111111,14.45,-37.773855346087,144.88594517,8.70936173304464,-37.801420376087,144.979019773043,2.10391764420117,1.85872702168334,106.497213609377,5.40663968862291,-37.787637861087,144.932482471522,"(10,20]"
Brighton East,Glen Waverley - West,13,0.591002044989775,18.4227777777778,14.45,-37.9154014802632,145.016005586842,11.6189662557276,-37.8802118305769,145.156180539423,17.929664583737,1.32483821023456,75.9076379841057,14.7743154197323,-37.8978066554201,145.086093063133,"(10,20]"
Donvale - Park Orchards,Glen Waverley - West,34,1.0891959798995,12.9966666666667,14.45,-37.7876610005128,145.195003026667,20.2526246674428,-37.8802118305769,145.156180539423,17.929664583737,-2.74441352346556,-157.243312133204,19.0911446255899,-37.8339364155449,145.175591783045,"(10,20]"
Rowville - South,Mount Waverley - North,13,0.977452085682074,17.5377777777778,14.45,-37.9344583542857,145.241886914286,27.320342839715,-37.8663134375676,145.131219524054,15.3241991379126,-1.01886672699532,-58.3767633431395,21.3222709888138,-37.9003858959267,145.18655321917,"(10,20]"
Vermont,Richmond (Vic.),36,0.529627367135003,28.637,14.45,-37.838304666,145.1987032908,20.4097363628508,-37.8201135681967,145.001203445246,2.94866416903657,-1.47894858107818,-84.7375118126414,11.6792002659437,-37.8292091170984,145.099953368023,"(20, Inf]"
Springvale,South Melbourne,11,0.508504398826979,28.0583333333333,14.45,-37.9483647261224,145.153076121225,21.7802249998591,-37.8344848634615,144.960886178462,1.91775318723078,-1.0358815873469,-59.3516430302894,11.8489890935449,-37.8914247947919,145.056981149844,"(20, Inf]"
Wantirna South,South Yarra - West,21,0.448757763975155,33.6426666666667,14.45,-37.8736532661702,145.230074633404,23.8492041499713,-37.8369193971429,144.982264809286,2.45054848021533,-1.42363385557939,-81.568211496636,13.1498763150933,-37.8552863316566,145.106169721345,"(20, Inf]"
Brighton East,Southbank,104,0.830459770114943,12.4831111111111,14.45,-37.9154014802632,145.016005586842,11.6189662557276,-37.8253100678571,144.963518120357,0.882244806193993,-0.527528860634035,-30.2251772856752,6.25060553096079,-37.8703557740602,144.9897618536,"(10,20]"
Balwyn,St Kilda,16,0.571146245059289,15.6774444444444,14.45,-37.809434576,145.081720413429,10.0597559909776,-37.8620449607143,144.980546877679,5.01359825774242,-2.05031675566784,-117.474496764723,7.53667712436003,-37.8357397683572,145.031133645554,"(10,20]"
Reservoir - West,Carlton,79,0.723936613844871,11.8082222222222,14.4666666666667,-37.710813782931,144.995146391034,12.1714654358075,-37.7994393084375,144.96807587125,2.07600768417991,-2.84514490628994,-163.014795233558,7.12373655999368,-37.7551265456843,144.981611131142,"(10,20]"
Cranbourne West,Clayton South,26,0.522576760987357,28.4814444444445,14.4666666666667,-38.10057273,145.2593139965,40.4968788335478,-37.9383514826667,145.125107845333,19.2239987894396,-0.69116891728417,-39.6010618910096,29.8604388114937,-38.0194621063334,145.192210920917,"(20, Inf]"
Truganina,Docklands,41,0.553571428571429,23.0614444444444,14.4666666666667,-37.847031507,144.729554263,21.1630384912112,-37.8186890657143,144.9439032,2.09397376403877,1.43933322406392,82.4677190518206,11.628506127625,-37.8328602863571,144.8367287315,"(20, Inf]"
Cheltenham - Highett (West),Hawthorn East,16,0.582159624413146,16.0472222222222,14.4666666666667,-37.9540316969565,145.036917173478,16.2880953109163,-37.8300801216129,145.050241207097,7.36839519466795,0.107082681601204,6.13538571469216,11.8282452527921,-37.8920559092847,145.043579190288,"(10,20]"
Balwyn,North Melbourne,38,0.668721109399075,14.6091111111111,14.4666666666667,-37.809434576,145.081720413429,10.0597559909776,-37.8009173576316,144.947533083158,2.60803918395721,-1.50740876295033,-86.3681601180905,6.33389758746742,-37.8051759668158,145.014626748294,"(10,20]"
Caroline Springs,South Melbourne,101,0.532842234499693,29.3836666666667,14.4666666666667,-37.7441979261225,144.741510781429,21.5126837081026,-37.8344848634615,144.960886178462,1.91775318723078,1.96123144264225,112.370284311755,11.7152184476667,-37.789341394792,144.851198479946,"(20, Inf]"
Mill Park - South,South Melbourne,22,0.380701754385965,39.6201111111111,14.4666666666667,-37.6711095196552,145.057083411379,18.1355304948568,-37.8344848634615,144.960886178462,1.91775318723078,-2.60944083282546,-149.509946610001,10.0266418410438,-37.7527971915583,145.008984794921,"(20, Inf]"
Mulgrave,Hawthorn,46,0.676791277258567,23.0427777777778,14.4833333333333,-37.9278955551163,145.179023383954,22.2033726933516,-37.8233558393617,145.032100191064,5.68405286652872,-0.952376406621945,-54.5671486072726,13.9437127799401,-37.875625697239,145.105561787509,"(20, Inf]"
Eltham,Laverton,28,0.309583184894906,53.173,14.4833333333333,-37.7094983478333,145.1544939715,20.3807718780652,-37.8527976092308,144.773751941538,17.4662790901407,-1.93076613352238,-110.624750677625,18.9235254841029,-37.7811479785321,144.964122956519,"(20, Inf]"
Wantirna South,Thomastown,13,0.361480865224626,43.0942222222222,14.4833333333333,-37.8736532661702,145.230074633404,23.8492041499713,-37.6804989690741,145.009909468519,15.7443244622025,-0.850656434962483,-48.7390235389951,19.7967643060869,-37.7770761176222,145.119992050962,"(20, Inf]"
Brighton (Vic.),Abbotsford,25,0.594668489405332,13.0072222222222,14.5,-37.9086185318868,144.996264241132,10.3714149973092,-37.8044854945455,144.998234181818,3.07813785498084,0.0189152817432275,1.0837658121878,6.72477642614501,-37.8565520132162,144.997249211475,"(10,20]"
Forest Hill,Albert Park,14,0.444104134762634,31.0304444444444,14.5,-37.8392435313636,145.171357404545,18.0377273206998,-37.8458417618182,144.961000840606,3.14005380732962,-1.60215293221064,-91.7966011501793,10.5888905640147,-37.8425426465909,145.066179122576,"(20, Inf]"
Caroline Springs,Clayton,34,0.334101382488479,50.1266666666667,14.5,-37.7441979261225,144.741510781429,21.5126837081026,-37.9173738768421,145.127167247105,17.8243822468278,1.99285329391592,114.182082930127,19.6685329774652,-37.8307859014823,144.934339014267,"(20, Inf]"
Melton West,Clayton,11,0.271028037383178,67.1364444444444,14.5,-37.6755266617857,144.55741333,39.4068096391174,-37.9173738768421,145.127167247105,17.8243822468278,1.97222358031916,113.000087408468,28.6155959429726,-37.7964502693139,144.842290288553,"(20, Inf]"
St Kilda,Kew East,11,0.629978276611151,13.887,14.5,-37.8620449607143,144.980546877679,5.01359825774242,-37.7933213616667,145.051607082222,7.86746718048701,0.802112459622392,45.9576586312207,6.44053271911471,-37.8276831611905,145.016076979951,"(10,20]"
Glen Waverley - East,Brunswick,14,0.422610383309073,38.358,14.5166666666667,-37.8804266059259,145.17659291037,19.6042214040036,-37.7658570062,144.9622128502,5.83016236805413,-1.07999115562372,-61.8789351286955,12.7171918860289,-37.823141806063,145.069402880285,"(20, Inf]"
Bulleen,Clayton,40,0.521244763614602,22.1496666666667,14.5166666666667,-37.7689005064286,145.091523241071,12.1761498896409,-37.9173738768421,145.127167247105,17.8243822468278,2.90598146086049,166.500473050567,15.0002660682344,-37.8431371916354,145.109345244088,"(20, Inf]"
Eltham,Fitzroy North,15,0.509356725146199,23.3162222222222,14.5166666666667,-37.7094983478333,145.1544939715,20.3807718780652,-37.7836068748148,144.984174905926,4.09932402479186,-1.98120390478637,-113.514622099098,12.2400479514285,-37.7465526113241,145.069334438713,"(20, Inf]"
Croydon Hills - Warranwood,Malvern - Glen Iris,21,0.405493482309125,35.384,14.5166666666667,-37.7733106881818,145.268774986591,26.9165807171336,-37.8572320702041,145.041400423265,7.79616110822657,-1.92437444275174,-110.258533772514,17.3563709126801,-37.815271379193,145.155087704928,"(20, Inf]"
Lysterfield,Malvern East,15,0.621255349500713,23.4976666666667,14.5166666666667,-37.9193026053333,145.280080092,29.6370564832016,-37.8768899602041,145.062626429796,10.5901369575985,-1.37817237579468,-78.963460574553,20.1135967204,-37.8980962827687,145.171353260898,"(20, Inf]"
Keysborough,North Melbourne,16,0.404363974001857,38.8036666666667,14.5166666666667,-37.9926837945652,145.168830199348,26.2321038104859,-37.8009173576316,144.947533083158,2.60803918395721,-0.856768589296872,-49.0892241860882,14.4200714972216,-37.8968005760984,145.058181641253,"(20, Inf]"
Keilor East,Rockbank - Mount Cottrell,12,0.764705882352941,27.2735555555556,14.5166666666667,-37.7506925470968,144.863598473548,11.8294244343643,-37.745900795,144.675267258333,26.9272979480076,-1.54535859730951,-88.5425254600916,19.378361191186,-37.7482966710484,144.769432865941,"(20, Inf]"
Truganina,South Yarra - West,17,0.458904109589041,24.9807777777778,14.5166666666667,-37.847031507,144.729554263,21.1630384912112,-37.8369193971429,144.982264809286,2.45054848021533,1.53080306919886,87.7085551307673,11.8067934857132,-37.8419754520715,144.855909536143,"(20, Inf]"
Mooroolbark,Camberwell,23,0.432754342431762,30.1526666666667,14.5333333333333,-37.7787531142553,145.323085834043,31.5277648412757,-37.8387940944898,145.074359402857,9.64330104280298,-1.80765863467111,-103.571210567035,20.5855329420393,-37.8087736043726,145.19872261845,"(20, Inf]"
Caroline Springs,Campbellfield - Coolaroo,162,0.557901471529111,28.4063333333333,14.5333333333333,-37.7441979261225,144.741510781429,21.5126837081026,-37.6694829204545,144.9444417,16.6526591709967,1.21801863312095,69.7873270461237,19.0826714395496,-37.7068404232885,144.842976240715,"(20, Inf]"
Keilor,Collingwood,19,0.565866320571058,21.7336666666667,14.5333333333333,-37.7168960757692,144.836042421154,16.1445162311559,-37.8011811164286,144.988381484286,2.61411270951952,2.0761486738065,118.954556650795,9.37931447033772,-37.7590385960989,144.91221195272,"(20, Inf]"
